,brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
2327,Huawei,Ascend Y320,Android,512,100.0,True,Li-Ion,1350,2,1.3,2,No,4
2328,Huawei,Ascend Y220,Android,256,60.0,True,Li-Ion,1350,2,1.0,VGA,No,512
2329,Huawei,Honor 3X G750,Android,2,250.0,True,Li-Po,3000,8,1.7,13,5,8
2330,Huawei,Honor 3C,Android,2,140.0,True,Li-Po,2300,4,1.3,8,5,8
2331,Huawei,Ascend G740,Android,1,250.0,True,Li-Ion,2400,2,1.2,8,1,8
2332,Huawei,Ascend Y511,Android,512,110.0,True,Li-Ion,1730,2,1.3,3.15,VGA,4
2333,Huawei,Ascend W2,Microsoft,512,150.0,True,Li-Ion,1700,2,1.4,5,No,8
2337,Huawei,Ascend G700,Android,2,190.0,True,Li-Ion,2150,4,1.2,8,1.3,8
2338,Huawei,G610s,Android,1,150.0,True,Li-Ion,2150,4,1.2,5,VGA,4
2339,Huawei,U8687 Cronos,Android,512,50.0,True,Li-Ion,,1,1.0,3.15,No,4
2340,Huawei,Ascend G525,Android,1,160.0,True,Li-Ion,1700,4,1.2,5,VGA,4
2342,Huawei,MediaPad 7 Vogue,Android,1,180.0,False,Li-Po,4100,4,1.2,3.15,VGA,8
2343,Huawei,Ascend P6,Android,2,230.0,False,Li-Po,2000,4,1.5,8,5,8
2344,Huawei,Ascend Y300,Android,512,90.0,True,Li-Ion,1730,2,1.0,5,VGA,4
2345,Huawei,Premia 4G M931,Android,1,120.0,True,Li-Ion,1650,2,1.5,5,1.3,4
2346,Huawei,Ascend Y210D,Android,256,70.0,True,Li-Ion,1700,1,1.0,2,No,512
2347,Huawei,Ascend P2,Android,1,210.0,True,Li-Ion,2420,4,1.5,13,1.3,16
2348,Huawei,Ascend G615,Android,1,250.0,True,Li-Po,2150,4,1.4,8,1.3,8
2350,Huawei,Ascend G350,Android,512,170.0,True,Li-Ion,1730,2,1.0,5,VGA,4
2352,Huawei,Ascend W1,Microsoft,512,160.0,True,Li-Ion,1950,2,1.2,5,VGA,4
2353,Huawei,Ascend Mate,Android,2,230.0,False,Li-Ion,4050,4,1.5,8,1,8
2354,Huawei,Ascend D2,Android,2,310.0,True,Li-Ion,3000,4,1.5,13,1.3,32
2355,Huawei,Ascend G510,Android,512,100.0,True,Li-Ion,1700,2,1.2,5,VGA,4
2356,Huawei,Ascend G500,Android,1,200.0,True,Li-Po,1930,1,1.0,5,VGA,4
2358,Huawei,MediaPad 10 Link,Android,1,250.0,False,Li-Po,6600,4,1.2,3.15,VGA,8
2359,Huawei,Honor 2,Android,2,150.0,True,Li-Ion,2230,4,1.4,8,1.3,8
2360,Huawei,Ascend Y,Android,256,60.0,True,Li-Ion,1400,1,0.8,3.15,No,120
2361,Huawei,Summit,Android,512,100.0,True,Li-Ion,1400,1,0.6,3.15,No,512
2362,Huawei,Ascend P1 LTE,Android,1,150.0,True,Li-Po,2000,2,1.5,8,1.3,4
2363,Huawei,Fusion 2 U8665,Android,512,50.0,True,Li-Ion,1400,1,0.8,3.15,No,4
2365,Huawei,Ascend G330,Android,512,110.0,True,Li-Ion,1500,2,1.0,5,VGA,4
2367,Huawei,Ascend Y100,Android,256,70.0,True,Li-Ion,1050,1,0.8,3.15,No,512
2368,Huawei,Ascend Y200,Android,256,110.0,True,Li-Ion,1250,1,0.8,3.15,No,512
2369,Huawei,Ascend G330D U8825D,Android,512,110.0,True,Li-Ion,1550,2,1.0,5,VGA,4
2370,Huawei,Ascend G300,Android,512,130.0,True,Li-Ion,1350,1,1.0,5,No,4
2371,Huawei,Ascend P1 XL U9200E,Android,1,230.0,False,Li-Ion,2600,2,1.5,8,1.3,4
2372,Huawei,Ascend P1,Android,1,170.0,False,Li-Ion,1670,2,1.5,8,1.3,4
2383,Huawei,Ascend D1 XL U9500E,Android,1,350.0,True,Li-Ion,2600,2,1.5,8,1.3,8
2384,Huawei,Ascend D1,Android,1,210.0,True,Li-Ion,1800,2,1.5,8,1.3,8
2385,Huawei,Ascend D quad XL,Android,1,260.0,False,Li-Po,2600,4,1.4,8,1.3,8
2386,Huawei,Ascend D quad,Android,1,290.0,True,Li-Ion,1800,4,1.5,8,1.3,8
2387,Huawei,Ascend P1s,Android,1,260.0,False,Li-Ion,1800,2,1.5,8,1.3,4
2388,Huawei,M886 Mercury,Android,512,110.0,True,Li-Po,1900,1,1.4,8,VGA,4
2391,Huawei,MediaPad,Android,1,150.0,False,Li-Po,4100,2,1.2,5,1.3,8
2392,Huawei,MediaPad S7-301w,Android,1,160.0,False,Li-Po,4100,2,1.2,5,1.3,8
2394,Huawei,U8520 Duplex,Android,256,110.0,True,Li-Ion,1500,1,0.6,3.15,VGA,512
2399,Huawei,U8860 Honor,Android,512,130.0,True,Li-Ion,1930,1,1.4,8,VGA,4
2400,Huawei,U8850 Vision,Android,512,80.0,False,Li-Ion,1400,1,1.0,5,VGA,2
2402,Huawei,U8800 Pro,Android,512,70.0,True,Li-Po,1500,1,1.0,5,No,4
2414,Huawei,U9000 IDEOS X6,Android,512,90.0,True,Li-Ion,1400,1,1.0,5,VGA,2
2415,Huawei,U8800 IDEOS X5,Android,512,100.0,True,Li-Po,1500,1,0.8,5,No,4
2416,Huawei,U8510 IDEOS X3,Android,256,100.0,True,Li-Po,1200,1,0.6,3.15,VGA,512
2423,Huawei,IDEOS S7,Android,256,70.0,False,Li-Ion,2200,1,1.0,2,No,8
2450,i-mate,Ultimate 9502,Microsoft,128,410.0,True,Li-Po,1620,1,0.4,3.15,VGA,256
2451,i-mate,Ultimate 8502,Microsoft,128,200.0,True,Li-Ion,1530,1,0.4,2,No,256
2607,Intex,IRist Smartwatch,Android,512,160.0,False,Li-Ion,600,2,1.2,5,No,4
2618,Jolla,Jolla C,Sailfish,2,170.0,True,Li-Ion,2500,4,1.3,8,2,16
2620,Jolla,Jolla,Sailfish,1,180.0,True,Li-Ion,2100,2,1.4,8,2,16
2624,Karbonn,Sparkle V,Android,1,80.0,True,Li-Ion,1700,4,1.3,5,2,4
2627,Karbonn,Titanium S1 Plus,Android,1,80.0,,Li-Ion,1500,4,1.2,5,VGA,4
2628,Karbonn,Titanium Hexa,Android,2,200.0,,Li-Po,2050,6,1.5,13,5,16
2629,Karbonn,Titanium Octane Plus,Android,2,220.0,True,Li-Ion,2000,8,1.7,16,8,16
2630,Karbonn,Titanium Octane,Android,1,170.0,True,Li-Ion,2000,8,1.7,13,5,16
2631,Karbonn,Titanium X,Android,1,200.0,False,Li-Ion,2300,4,1.5,13,5,16
2636,Karbonn,S9 Titanium,Android,1,170.0,,Li-Ion,2600,4,1.2,13,5,16
2637,Karbonn,A10,Android,512,70.0,,Li-Ion,1400,2,1.0,5,VGA,512
2640,Karbonn,A34,Android,512,90.0,,Li-Ion,3000,1,1.0,2,Yes,4
2651,Karbonn,S5 Titanium,Android,1,160.0,True,Li-Ion,2000,4,1.2,8,2,4
2655,Karbonn,Smart Tab 10,Android,1,140.0,False,Li-Ion,6000,2,1.5,2,Yes,1.5
2657,Karbonn,Smart Tab 7,Android,512,80.0,False,Li-Ion,3700,1,1.2,2,No,1
2683,Kyocera,DuraForce,Android,2,320.0,False,Li-Ion,3100,4,1.4,8,2,16
2685,Kyocera,Brigadier,Android,2,300.0,False,Li-Ion,3100,4,1.4,8,2,16
2688,Kyocera,Torque E6710,Android,1,270.0,True,Li-Ion,2500,2,1.2,5,1.3,4
2695,Kyocera,Echo,Android,512,350.0,True,Li-Ion,1370,1,1.0,5,Yes,1
2705,Lava,A77,Android,1,6099.0,True,Li-Ion,2000,4,1.3,5,5,8
2706,Lava,Z25,Android,4,250.0,,Li-Ion,3020,8,1.5,13,8,32
2707,Lava,Z10,Android,2/3,160.0,,Li-Ion,2620,4,1.3,8,5,16
2742,Lava,V5,Android,3,150.0,True,Li-Po,3000,4,1.3,13,8,16
2746,Lava,X10,Android,3,150.0,True,Li-Po,2900,4,1.3,13,5,16
2752,Lava,Pixel V2,Android,2,120.0,True,Li-Po,2500,4,1.0,13,8,16
2755,Lava,Pixel V1,Android,2,160.0,True,Li-Po,2560,4,1.3,8,5,32
2759,Lava,Iris X1 Grand,Android,1,110.0,True,Li-Po,2200,4,1.3,8,2,8
2770,Lava,Iris Win1,Microsoft,1,70.0,True,Li-Ion,1950,4,1.2,5,VGA,8
2781,Lava,Iris X5,Android,1,110.0,True,Li-Ion,2100,4,1.2,8,5,8
2782,Lava,Iris Pro 30+,Android,1,150.0,True,Li-Po,2000,4,1.5,13,3,16
2786,Lava,Iris X1,Android,1,100.0,True,Li-Ion,2100,4,1.2,8,2,8
2791,Lava,Iris 450 Colour,Android,512,100.0,True,Li-Ion,1800,2,1.3,5,VGA,4
2792,Lava,Iris 406Q,Android,1,80.0,True,Li-Ion,1700,4,1.2,5,VGA,4
2793,Lava,Iris 550Q,Android,1,150.0,,Li-Po,2600,4,1.2,8,2,4
2794,Lava,Iris Pro 20,Android,1,150.0,True,Li-Po,2000,4,1.2,8,VGA,4
2795,Lava,Iris Pro 30,Android,1,180.0,True,Li-Po,2000,4,1.2,8,3,4
2799,Lava,Iris 404e,Android,256,50.0,True,Li-Ion,1400,2,1.2,2,VGA,2
2800,Lava,Iris 503e,Android,512,90.0,True,Li-Ion,2000,2,1.0,3.15,1.3,4
2801,Lava,Iris 506Q,Android,512,110.0,True,Li-Po,2000,4,1.2,5,VGA,4
2802,Lava,Iris 505,Android,512,100.0,True,Li-Po,2000,2,1.2,5,VGA,4
2803,Lava,Iris 504q,Android,1,170.0,True,Li-Po,2000,4,1.2,8,2,4
2804,Lava,3G 402+,Android,512,70.0,True,Li-Ion,1500,4,1.2,3.15,VGA,4
2805,Lava,3G 402,Android,256,60.0,True,Li-Ion,1500,2,1.2,3.15,VGA,512
2806,Lava,Iris 405+,Android,512,70.0,True,Li-Po,1400,2,1.3,5,VGA,4
2807,Lava,Iris 503,Android,512,90.0,True,Li-Ion,2000,2,1.0,3.15,1.3,4
2808,LeEco,Le Pro 3 AI Edition,Android,4,280.0,False,Li-Ion,4000,10,2.3,Dual,8,32
2809,LeEco,Le Pro3 Elite,Android,4,280.0,False,Li-Ion,4070,4,2.15,16,8,32
2810,LeEco,Le S3,Android,3,200.0,False,Li-Ion,3000,8,1.4,16,8,32
2811,LeEco,Le Pro3,Android,4,330.0,False,Li-Ion,4070,4,2.35,16,8,64
2812,LeEco,Le Max 2,Android,4,350.0,False,Li-Ion,3100,4,2.15,21,8,64
2813,LeEco,Le 2 Pro,Android,4,260.0,False,Li-Ion,3000,10,2.5,21,8,32
2814,LeEco,Le 2,Android,3,190.0,False,Li-Ion,3000,10,2.3,16,8,64
2815,LeEco,Le Max,Android,4,350.0,False,Li-Po,3400,8,1.5,21,4,64
2816,LeEco,Le 1s,Android,3,210.0,False,Li-Ion,3000,8,2.2,13,5,32
2817,Lenovo,Tab 4 10 Plus,Android,3,240.0,False,Li-Ion,7000,8,2.0,8,5,16
2818,Lenovo,Tab 4 10,Android,2,140.0,False,Li-Ion,7000,4,1.4,5,2,32
2819,Lenovo,Tab 4 8 Plus,Android,3,190.0,False,Li-Ion,4850,8,2.0,8,5,16
2820,Lenovo,Tab 4 8,Android,2,100.0,False,Li-Ion,4850,4,1.4,5,2,32
2821,Lenovo,Tab3 8 Plus,Android,3,170.0,False,Li-Po,4250,8,2.0,8,5,16
2822,Lenovo,ZUK Edge,Android,4/6,450.0,False,Li-Ion,3100,4,2.35,13,8,64
2823,Lenovo,A6600 Plus,Android,2,130.0,True,Li-Po,2300,4,1.0,8,2,16
2824,Lenovo,A6600,Android,1,110.0,True,Li-Po,2300,4,1.0,8,2,16
2825,Lenovo,B,Android,1,80.0,True,Li-Ion,2000,4,1.0,5,2,8
2826,Lenovo,A Plus,Android,1,70.0,True,Li-Po,2000,4,1.3,5,2,8
2827,Lenovo,P2,Android,3/4,240.0,False,Li-Ion,5100,8,2.0,13,5,32
2828,Lenovo,K6 Note,Android,3/4,250.0,False,Li-Po,4000,8,1.4,16,8,32
2829,Lenovo,K6 Power,Android,2,170.0,False,Li-Po,4000,8,1.4,13,8,16
2830,Lenovo,K6,Android,2,200.0,False,Li-Ion,3000,8,1.4,13,8,32
2831,Lenovo,Yoga Tab 3 Plus,Android,3,300.0,False,Li-Ion,9300,8,1.8,13,5,32
2832,Lenovo,Vibe A,Android,512,50.0,True,Li-Po,1700,4,1.3,5,VGA,4
2833,Lenovo,C2 Power,Android,2,170.0,True,Li-Ion,3500,4,1.0,8,5,16
2834,Lenovo,C2,Android,1,200.0,True,Li-Ion,2750,4,1.0,8,5,8
2835,Lenovo,Phab2 Plus,Android,3,250.0,False,Li-Ion,4050,8,1.3,Dual,8,32
2836,Lenovo,Phab2,Android,3,230.0,False,Li-Ion,4050,4,1.3,13,5,32
2837,Lenovo,Phab2 Pro,Android,4,550.0,False,Li-Ion,4050,8,1.8,16,8,64
2838,Lenovo,ZUK Z2,Android,4,220.0,False,Li-Po,3500,4,2.15,13,8,64
2839,Lenovo,Vibe C,Android,1,90.0,True,Li-Ion,2300,4,1.1,5,2,8
2840,Lenovo,ZUK Z2 Pro,Android,4,520.0,False,Li-Ion,3100,4,2.15,13,8,64
2841,Lenovo,Tab3 10,Android,2,280.0,False,Li-Ion,7000,4,1.3,8,5,32
2842,Lenovo,Tab3 8,Android,1/2,120.0,False,Li-Ion,4290,4,1.0,5,2,16
2843,Lenovo,Tab3 7,Android,1,80.0,False,Li-Ion,3450,4,1.3,2,VGA,8
2844,Lenovo,Vibe K5 Plus,Android,2,140.0,True,Li-Ion,2750,8,1.5,13,5,16
2845,Lenovo,Vibe K5,Android,2,120.0,True,Li-Ion,2750,8,1.5,13,5,16
2846,Lenovo,A7000 Turbo,Android,2,180.0,True,Li-Ion,2900,8,1.7,13,5,16
2847,Lenovo,Vibe P1 Turbo,Android,3,260.0,False,Li-Po,4900,8,1.6,13,5,32
2848,Lenovo,K5 Note,Android,3/4,190.0,False,Li-Po,3500,8,1.8,13,8,32
2849,Lenovo,Lemon 3,Android,2,110.0,True,Li-Po,2750,8,1.5,13,5,16
2850,Lenovo,Vibe S1 Lite,Android,2,210.0,False,Li-Po,2700,8,1.3,13,8,16
2851,Lenovo,Vibe K4 Note,Android,3,190.0,False,Li-Po,3300,8,1.3,13,5,16
2852,Lenovo,Vibe X3 c78,Android,2,320.0,False,Li-Po,3300,8,1.3,13,5,16
2853,Lenovo,Vibe X3,Android,3,300.0,False,Li-Po,3500,6,1.4,21,8,64
2854,Lenovo,A3690,Android,1,110.0,True,Li-Po,2300,4,1.0,8,2,8
2856,Lenovo,Yoga Tab 3 8.0,Android,1,160.0,False,Li-Ion,6200,4,1.1,8,No,16
2857,Lenovo,A1000,Android,1,60.0,True,Li-Po,2000,4,1.3,5,VGA,8
2858,Lenovo,Phab,Android,1,180.0,False,Li-Po,4250,4,1.2,13,5,16
2859,Lenovo,Phab Plus,Android,2,250.0,False,Li-Po,3500,8,1.5,13,5,32
2860,Lenovo,Vibe P1,Android,2,380.0,False,Li-Po,5000,8,1.5,13,5,32
2861,Lenovo,A6010 Plus,Android,2,160.0,True,Li-Po,2300,4,1.2,13,5,16
2862,Lenovo,A6010,Android,1,150.0,True,Li-Po,2300,4,1.2,8,2,8
2863,Lenovo,Vibe P1m,Android,2,110.0,False,Li-Po,4000,4,1.0,8,5,16
2864,Lenovo,Vibe S1,Android,3,270.0,False,Li-Po,2420,8,1.7,13,8,32
2865,Lenovo,ZUK Z1,Android,3,320.0,False,Li-Po,4100,4,2.5,13,8,64
2866,Lenovo,A2010,Android,1,70.0,True,Li-Po,2000,4,1.0,5,2,8
2867,Lenovo,A616,Android,512,50.0,,Li-Ion,2250,4,1.3,5,VGA,4
2868,Lenovo,A3900,Android,512,70.0,True,Li-Po,2300,8,1.2,5,2,4
2870,Lenovo,S60,Android,2,280.0,False,Li-Po,2150,4,1.2,13,5,8
2871,Lenovo,A6000 Plus,Android,2,110.0,True,Li-Po,2300,4,1.2,8,2,16
2872,Lenovo,A1900,Android,512,60.0,True,Li-Ion,1500,4,1.2,2,No,4
2873,Lenovo,K3 Note,Android,2,150.0,True,Li-Ion,3000,8,1.7,13,5,16
2874,Lenovo,Vibe Shot,Android,3,300.0,False,Li-Po,3000,8,1.7,16,8,32
2875,Lenovo,A7000 Plus,Android,2,190.0,True,Li-Po,2900,8,1.7,13,5,16
2876,Lenovo,A7000,Android,2,150.0,True,Li-Po,2900,8,1.5,8,5,8
2877,Lenovo,A5000,Android,1,150.0,False,Li-Po,4000,4,1.3,8,2,8
2880,Lenovo,P70,Android,2,240.0,False,Li-Po,4000,8,1.7,13,5,16
2881,Lenovo,Tab 2 A7-30,Android,1,110.0,False,Li-Ion,3450,4,1.3,2,VGA,16
2882,Lenovo,Tab 2 A7-20,Android,1,100.0,False,Li-Ion,3450,4,1.3,2MP,VGA,8
2883,Lenovo,Tab 2 A7-10,Android,1,90.0,False,Li-Ion,3450,4,1.3,VGA,No,8
2884,Lenovo,A6000,Android,1,100.0,True,Li-Po,2300,4,1.2,8,2,8
2885,Lenovo,P90,Android,2,450.0,False,Li-Po,4000,4,1.83,13,5,32
2886,Lenovo,Vibe X2 Pro,Android,2,330.0,False,Li-Po,2410,8,1.5,13,13,32
2887,Lenovo,K3,Android,1,80.0,True,Li-Ion,2300,4,1.2,8,2,16
2888,Lenovo,Golden Warrior Note 8,Android,1,160.0,True,Li-Ion,,8,1.7,13,5,8
2889,Lenovo,A916,Android,1,160.0,True,Li-Po,2500,8,1.4,13,2,8
2890,Lenovo,S856,Android,1,210.0,True,Li-Po,2500,4,1.2,8,1.6,8
2891,Lenovo,A319,Android,512,70.0,True,Li-Ion,1500,2,1.3,5,2,4
2892,Lenovo,S90 Sisley,Android,1/2,260.0,False,Li-Ion,2300,4,1.2,13,8,32
2893,Lenovo,S580,Android,1,170.0,True,Li-Po,2150,4,1.2,8,2,8
2894,Lenovo,A606,Android,1,120.0,True,Li-Po,2000,4,1.3,8,2,8
2895,Lenovo,Yoga Tablet 2 Pro,Android,2,410.0,False,Li-Ion,9600,4,1.33,8,1.6,32
2896,Lenovo,Yoga Tablet 2 10.1,Android,2,300.0,False,Li-Ion,9600,4,1.86,8,1.6,16
2897,Lenovo,Yoga Tablet 2 8.0 ,Android,2,230.0,False,Li-Ion,6400,4,1.33,8,1.6,16
2898,Lenovo,Tab S8,Android,2,150.0,False,Li-Ion,4290,4,1.86,8,1.6,16
2899,Lenovo,Vibe X2,Android,2,270.0,False,Li-Po,2300,8,2.0,13,5,32
2900,Lenovo,Vibe Z2,Android,2,430.0,False,Li-Po,3000,4,1.2,13,8MP,32
2901,Lenovo,A850+,Android,1,160.0,True,Li-Ion,2500,8,1.4,5,VGA,4
2902,Lenovo,Vibe Z2 Pro,Android,3,430.0,False,Li-Po,4000,4,2.5,16,5,32
2903,Lenovo,Golden Warrior A8,Android,2,150.0,True,Li-Ion,2500,8,1.7,13,5,16
2904,Lenovo,Golden Warrior S8,Android,1,150.0,True,Li-Ion,2000,8,1.4,13,5,8
2905,Lenovo,S939,Android,1,180.0,True,Li-Ion,3000,8,1.7,8,1.6,8
2906,Lenovo,S750,Android,1,150.0,True,Li-Ion,2000,4,1.2,8,VGA,4
2907,Lenovo,A889,Android,1,120.0,True,Li-Ion,2500,4,1.3,8,VGA,8
2908,Lenovo,A680,Android,1,110.0,True,Li-Po,2000,4,1.3,5,VGA,4
2909,Lenovo,A316i,Android,512,50.0,True,Li-Ion,1300,2,1.3,2,No,4
2910,Lenovo,A328,Android,1,90.0,True,Li-Po,2000,4,1.3,5,2,4
2911,Lenovo,A536,Android,1,100.0,True,Li-Po,2000,4,1.3,5,2,8
2912,Lenovo,A526,Android,1,70.0,True,Li-Po,2000,4,1.3,5,VGA,4
2913,Lenovo,A10-70 A7600,Android,1,190.0,False,Li-Ion,6340,4,1.3,5,2,32
2914,Lenovo,A8-50 A5500,Android,1,140.0,False,Li-Ion,4200,4,1.3,5,2,8
2915,Lenovo,A7-50 A3500,Android,1,120.0,False,Li-Ion,3450,4,1.3,5,2,8
2916,Lenovo,A7-30 A3300,Android,1,80.0,False,Li-Ion,3500,4,1.3,2,VGA,8
2917,Lenovo,Yoga Tablet 10 HD+,Android,2,260.0,False,Li-Ion,9000,4,1.6,8,1.6,32
2918,Lenovo,S860,Android,2,250.0,False,Li-Po,4000,4,1.3,8,1.6,16
2919,Lenovo,S850,Android,1,200.0,False,Li-Po,2000,4,1.3,13,5,16
2920,Lenovo,S660,Android,1,170.0,True,Li-Po,3000,4,1.3,8,VGA,8
2921,Lenovo,A880,Android,1,130.0,True,Li-Ion,2500,4,1.3,5,VGA,8
2922,Lenovo,A859,Android,1,140.0,True,Li-Po,2250,4,1.3,8,1.6,8
2923,Lenovo,S930,Android,1,220.0,True,Li-Po,3000,4,1.3,8,1.6,8
2924,Lenovo,S650,Android,1,270.0,True,Li-Po,2000,4,1.3,8,VGA,8
2925,Lenovo,Vibe Z K910,Android,2,480.0,False,Li-Po,3000,4,2.2,13,5,16
2926,Lenovo,Yoga Tablet 10,Android,1,220.0,False,Li-Ion,9000,4,1.2,5,1.6,32
2927,Lenovo,Yoga Tablet 8,Android,1,190.0,False,Li-Ion,6000,4,1.2,5,1.6,32
2928,Lenovo,A630,Android,512,80.0,True,Li-Ion,2500,2,1.0,3.15,No,4
2929,Lenovo,A516,Android,512,110.0,True,Li-Po,2000,2,1.3,5,VGA,4
2930,Lenovo,Vibe X S960,Android,2,420.0,False,Li-Po,2000,4,1.5,13,5,32
2931,Lenovo,S5000,Android,1,130.0,False,Li-Ion,3450,4,1.2,5,1.6,16
2932,Lenovo,A850,Android,1,150.0,True,Li-Po,2250,4,1.3,5,VGA,4
2933,Lenovo,A706,Android,1,150.0,True,Li-Po,2000,4,1.2,5,VGA,4
2934,Lenovo,P780,Android,1,190.0,True,Li-Po,4000,4,1.2,8,VGA,8
2935,Lenovo,S820,Android,1,230.0,True,Li-Po,2000,4,1.2,12,2,8
2936,Lenovo,A390,Android,512,70.0,True,Li-Ion,1500,2,1.0,5,No,4
2937,Lenovo,A369i,Android,512,70.0,True,Li-Po,1500,2,1.3,2,No,4
2938,Lenovo,A269i,Android,256,70.0,True,Li-Po,1300,2,1.0,2,No,512
2939,Lenovo,S920,Android,1,250.0,True,Li-Po,2250,4,1.2,8,2,4
2940,Lenovo,IdeaTab S6000H,Android,1,300.0,False,Li-Po,6350,4,1.2,5,VGA,32
2941,Lenovo,IdeaTab S6000F,Android,1,220.0,False,Li-Po,6350,4,1.2,5,VGA,16
2942,Lenovo,IdeaTab S6000L,Android,1,190.0,False,Li-Po,6350,4,1.2,VGA,No,16
2944,Lenovo,IdeaTab A3000,Android,1,180.0,False,Li-Po,3500,4,1.2,5,VGA,16
2945,Lenovo,IdeaTab A1000,Android,1,150.0,False,Li-Po,3500,2,1.2,No,VGA,4
2946,Lenovo,K900,Android,2,360.0,False,Li-Po,2500,2,2.0,13,2,32
2947,Lenovo,S890,Android,1,230.0,True,Li-Ion,2250,2,1.2,8,VGA,4
2948,Lenovo,IdeaTab A2107,Android,1,150.0,False,Li-Ion,3550,1,1.0,3.15,VGA,16
2949,Lenovo,A830,Android,1,140.0,True,Li-Ion,2250,4,1.2,8,VGA,4
2950,Lenovo,A820,Android,1,110.0,True,Li-Ion,2000,4,1.2,8,No,4
2951,Lenovo,A800,Android,512,120.0,True,Li-Ion,2000,2,1.2,5,No,4
2952,Lenovo,A789,Android,512,150.0,True,Li-Ion,2000,2,1.0,5,VGA,4
2953,Lenovo,A690,Android,512,90.0,True,Li-Ion,1500,1,1.0,3.15,No,512
2954,Lenovo,S720,Android,512,230.0,True,Li-Ion,2000,2,1.0,8,1,4
2955,Lenovo,P770,Android,1,140.0,True,Li-Ion,3500,2,1.2,5,VGA,4
2956,Lenovo,A60+,Android,256,70.0,True,Li-Ion,1500,1,1.0,2,No,512
2957,Lenovo,S560,Android,512,180.0,True,Li-Ion,2000,2,1.0,5,VGA,4
2958,Lenovo,S880,Android,512,280.0,True,Li-Ion,2250,1,1.0,5,VGA,4
2959,Lenovo,A660,Android,512,190.0,True,Li-Ion,1500,2,1.0,5,VGA,4
2960,Lenovo,K860,Android,1,290.0,True,Li-Ion,2250,4,1.4,8,2,8
2961,Lenovo,P700i,Android,512,140.0,True,Li-Ion,2500,2,1.0,5,VGA,4
2972,Lenovo,K800,Android,1,190.0,True,Li-Ion,1900,1,1.6,8,Yes,16
2978,Lenovo,IdeaPad K1,Android,1,330.0,False,Li-Ion,7400,2,1.0,5,2,32
2984,LG,X venture,Android,2,400.0,False,Li-Ion,4100,8,1.4,16,5,32
2985,LG,G6,Android,4,750.0,False,Li-Po,3300,4,2.35,Dual,5,64
2989,LG,Stylo 3 Plus,Android,2,260.0,,Li-Ion,3080,8,1.4,13,5,32
2990,LG,Stylus 3,Android,3,200.0,True,Li-Ion,3200,8,1.5,13,5,16
2991,LG,Harmony,Android,1.5,90.0,True,Li-Ion,2800,4,1.4,8,5,16
2992,LG,K20 plus,Android,2,160.0,True,Li-Ion,2700,4,1.4,13,5,16
2993,LG,K10 (2017),Android,2,210.0,True,Li-Ion,2800,8,1.5,13,5,16
2994,LG,K8 (2017),Android,1.5,160.0,True,Li-Ion,2500,4,1.4,13,5,16
2995,LG,K4 (2017),Android,Cricket)|,120.0,True,Li-Ion,2500,4,1.1,5,5,8
2996,LG,K3 (2017),Android,1,100.0,True,Li-Ion,2100,4,1.1,5,2,8
2997,LG,G Pad III 10.1 FHD,Android,2,340.0,False,,6000,8,1.5,5,5,32
2999,LG,V20,Android,4,560.0,True,Li-Ion,3200,4,2.15,Dual,5,64
3003,LG,X mach,Android,3,480.0,True,Li-Ion,3000,6,1.4,12.3,8,32
3004,LG,G Pad III 8.0 FHD,Android,2,350.0,False,,4800,8,1.6,5,5,16
3005,LG,G Pad X 8.0,Android,2,220.0,False,Li-Ion,,8,1.5,5,5,16
3006,LG,X power,Android,2,240.0,False,Li-Ion,4100,4,1.3,13,5,16
3007,LG,X style,Android,1.5,200.0,False,Li-Ion,2100,4,1.3,8,5,16
3008,LG,Stylus 2 Plus,Android,2,250.0,True,Li-Ion,2900,8,1.2,13,5,32
3009,LG,Stylo 2,Android,2,150.0,True,Li-Ion,3000,4,1.2,13,5,16
3010,LG,K5,Android,1,120.0,True,Li-Ion,1900,4,1.3,5,2,8
3011,LG,K3,Android,1,100.0,True,Li-Ion,1940,4,1.1,5,VGA,8
3012,LG,G5 SE,Android,3,350.0,True,Li-Ion,2800,8,1.8,Dual,8,32
3013,LG,G5,Android,4,450.0,True,Li-Ion,2800,4,2.15,Dual,8,32
3014,LG,X cam,Android,2,320.0,False,Li-Ion,2520,8,1.14,Dual,8,16
3015,LG,X screen,Android,2,180.0,False,Li-Po,2300,4,1.2,13,8,16
3016,LG,K8,Android,1.5,150.0,True,Li-Ion,2125,4,1.3,8,5,8
3017,LG,Stylus 2,Android,1.5,190.0,True,Li-Ion,3000,4,1.2,13,8,16
3018,LG,K10,Android,1,170.0,True,Li-Ion,2300,4,1.2,13,5,16
3019,LG,K7,Android,1,110.0,True,Li-Ion,2125,4,1.3,5,5,8
3020,LG,K4,Android,1,100.0,True,Li-Ion,1940,4,1.0,5,2,8
3022,LG,Ray,Android,1,190.0,True,Li-Ion,3000,8,1.4,13,8,16
3023,LG,G Vista 2,Android,2,190.0,True,Li-Ion,3000,8,1.5,13,5,16
3027,LG,V10,Android,4,250.0,True,Li-Ion,3000,6,1.4,16,Dual,64
3028,LG,Nexus 5X,Android,2,270.0,False,Li-Po,2700,6,1.4,12.3,5,32
