brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
ZTE,Obsidian,Android,1,130.0,True,Li-Ion,1800,4,1.0,5,2,4
ZTE,Grand X2,Android,2,130.0,True,Li-Ion,2480,4,1.2,8,2,16
ZTE,Blade Apex 3,Android,1,110.0,False,Li-Ion,2000,4,1.2,5,2,8
ZTE,Maven,Android,1,50.0,False,Li-Ion,2100,4,1.2,5,VGA,8
ZTE,Blade Qlux 4G,Android,1,70.0,True,Li-Ion,2200,4,1.3,8,5,8
ZTE,nubia Z9,Android,4,350.0,False,Li-Ion,2900,8,1.5,16,8,64
ZTE,Blade S6 Plus,Android,2,280.0,False,Li-Ion,3000,8,1.7,13,5,16
ZTE,nubia Z9 Max,Android,3,200.0,False,Li-Ion,2900,8,1.5,16,8,16
ZTE,nubia Z9 mini,Android,2,170.0,False,Li-Ion,2900,8,1.5,16,8,16
ZTE,Grand S3,Android,3,300.0,False,Li-Ion,3100,4,2.5,16,8,16
ZTE,Blade L3 Plus,Android,1,100.0,True,Li-Ion,2000,4,1.3,13,5,8
ZTE,Blade L3,Android,1,80.0,True,Li-Ion,2000,4,1.3,8,2,8
ZTE,Blade G Lux,Android,512,100.0,True,Li-Ion,1850,2,1.3,5,2,4
ZTE,Blade G,Android,512,70.0,True,Li-Ion,1200,2,1.0,2,VGA,4
ZTE,V5 Lux,Android,1,210.0,False,Li-Ion,2400,4,1.2,13,5,8
ZTE,Blade S6,Android,2,220.0,False,Li-Ion,2400,8,1.5,13,5,16
ZTE,Star 2,Android,2,330.0,False,Li-Po,2400,4,2.3,13,5,16
ZTE,Speed,Android,1,80.0,False,Li-Po,2000,4,1.2,5,2,8
ZTE,Grand S II,Android,2,180.0,True,Li-Ion,2500,4,2.2,13,5,16
ZTE,Zmax,Android,2,200.0,False,Li-Ion,3400,4,1.2,8,1.6,16
ZTE,Blade Vec 4G,Android,1,180.0,False,Li-Ion,2300,4,1.2,8,2,16
ZTE,Blade Vec 3G,Android,1,170.0,True,Li-Ion,2300,4,1.3,8,5,8
ZTE,Kis 3 Max,Android,512,120.0,True,Li-Ion,1850,2,1.3,5,2,4
ZTE,nubia Z5S mini NX405H,Android,2,210.0,False,Li-Ion,2000,4,1.2,13,5,16
ZTE,nubia Z7,Android,3,250.0,False,Li-Ion,3000,4,2.5,13,5,32
ZTE,nubia Z7 Max,Android,2,240.0,False,Li-Ion,3100,4,2.5,13,5,32
ZTE,nubia Z7 mini,Android,2,180.0,False,Li-Ion,2300,4,2.0,13,5,16
ZTE,Blade L2,Android,1,130.0,True,Li-Ion,2000,4,1.3,5,VGA/,4
ZTE,Kis 3,Android,256,60.0,True,Li-Ion,1400,1,0.0,3.15,No,512
ZTE,Blade G2,Android,512,100.0,True,Li-Ion,2000,4,1.2,5,VGA,4
ZTE,Star 1,Android,2,200.0,False,Li-Po,2300,4,1.6,8,5,16
ZTE,nubia X6,Android,2,350.0,False,Li-ion,4250,4,2.5,13,13,64
ZTE,Open C,Firefox,512,70.0,True,Li-Ion,1400,2,1.2,3.15,No,4
ZTE,Grand S II S291,Android,2,250.0,False,Li-Ion,3100,4,2.3,13,2,16
ZTE,nubia Z5S,Android,2,290.0,False,Li-Ion,2300,4,2.3,13,5,32
ZTE,nubia Z5S mini NX403A,Android,2,230.0,True,Li-Ion,2000,4,1.7,13,5,16
ZTE,Grand S Flex,Android,1,310.0,False,Li-Ion,2300,2,1.2,8,1,16
ZTE,Warp 4G,Android,1,150.0,True,Li-Ion,2070,2,1.2,8,1,8
ZTE,Blade G V880G,Android,512,280.0,True,Li-Ion,2000,2,1.2,5,VGA,4
ZTE,Reef,Android,1,110.0,True,Li-Ion,1650,1,1.0,5,1,4
ZTE,Vital N9810,Android,1,270.0,True,Li-Ion,2500,2,1.5,13,1,8
ZTE,Grand X Pro,Android,1,110.0,False,Li-Ion,2000,2,1.2,8,VGA,4
ZTE,Grand X Quad V987,Android,1,200.0,True,Li-Ion,2500,4,1.2,8,1.3,4
ZTE,Grand Memo V9815,Android,2,340.0,False,Li-ion,3200,4,1.7,13,1,16
ZTE,Blade C V807,Android,512,130.0,True,Li-Ion,1600,2,1.0,3.15,No,4
ZTE,Grand S,Android,2,430.0,False,Li-Ion,1780,4,1.7,13,2,16
ZTE,Kis III V790,Android,256,100.0,True,Li-Ion,1200,1,1.0,2,No,512
ZTE,Groove X501,Android,512,100.0,True,Li-Ion,1500,1,0.8,3.15,VGA,1
ZTE,nubia Z5,Android,2,520.0,False,Li-Ion,2300,4,1.5,13,2,32
ZTE,Flash,Android,1,360.0,True,Li-Ion,1780,2,1.5,12.6,1,8
ZTE,Grand Era U895,Android,1,380.0,True,Li-Ion,1800,4,1.5,8,1.3,4
ZTE,Blade III,Android,512,190.0,True,Li-Ion,1600,1,1.0,5,No,4
ZTE,Grand X IN,Android,1,430.0,True,Li-Ion,1650,1,1.6,8,VGA,4
ZTE,Grand X LTE T82,Android,1,340.0,True,Li-Ion,1900,2,1.5,8,1.3,4
ZTE,Grand X V970,Android,1,230.0,True,Li-Ion,1600,1,1.0,5,VGA,4
ZTE,Blade II V880+,Android,512,230.0,True,Li-Ion,1200,1,1.0,5,VGA,512
ZTE,Optik,Android,1,230.0,False,Li-Ion,4000,2,1.2,5,2,16
ZTE,Light Tab 2 V9A,Android,512,250.0,False,Li-Ion,3400,1,1.4,3.2,VGA,4
ZTE,Tania,Microsoft,512,210.0,True,Li-Ion,1400,1,1.0,5,No,4
ZTE,Blade,Android,512,170.0,True,Li-Ion,1250,1,0.6,3.15,No,512
ZTE,Racer,Android,256,180.0,True,Li-Ion,1100,1,0.6,3.15,No,256
